class,account,desc
珠宝腕表,DR钻戒,金色的阳光洒下来，为你冠上无名指的承诺?一生只爱你一人?温暖一如~浅吻你手，拥你入怀
珠宝腕表,DR钻戒,加入DR族，承诺一生只爱她一人~?余生我们一起走?
珠宝腕表,DR钻戒,我不羡慕那些风华正茂、街头拥吻的小情侣；我更羡慕那些相濡以沫、一生相伴到老的老人?。说说你的爷爷奶奶滴爱?
珠宝腕表,DR钻戒,爷爷奶奶的爱?刷爆了朋友圈和微博，这才是爱情最好的样子?
珠宝腕表,DR钻戒,其实，爱情就是最好的“保养品”，和你在一起，我再也不害怕变老?
珠宝腕表,DR钻戒,别低头，皇冠会掉????豆皮气得快睡着了#养猫千日，用猫一时#，秀秀你的猫和唯一的DR钻戒?
珠宝腕表,DR钻戒,纯毛真皮背景，尽显戒指奢华，价格高昂---需用无数的猫罐头和猫粮才能换得?
珠宝腕表,DR钻戒,给你一颗小心心，你要跟我走吗
珠宝腕表,DR钻戒,原来“跳一跳”的终点那么浪漫
珠宝腕表,DR钻戒,Blingbling的DR钻戒，了解一下??
珠宝腕表,DR钻戒,漂亮的小姐姐来店里试戴钻戒啦?
珠宝腕表,DR钻戒,DR浪漫求婚钻戒-全球首创男士凭身份证一生仅能定制一枚寓意一生·唯一·真爱
珠宝腕表,DR钻戒,#WhiteParty#广州站DR族情侣大作战撒糖啦?
珠宝腕表,DR钻戒,双胞胎男神都爱我，你猜我选哪个？???
珠宝腕表,DR钻戒,女朋友会撩是一种什么样的体验？?
珠宝腕表,DR钻戒,@ZH真心被这位DR族创意视频浪漫到了??
珠宝腕表,DR钻戒,@熊猫眼唯一的DR只给唯一的真爱
珠宝腕表,DR钻戒,@曾佳丽这样的结局真的很美好???
珠宝腕表,DR钻戒,这双手能撩到你吗？点赞超过一万就露脸??
珠宝腕表,DR钻戒,太多人爱过太多人而我只愿一生只爱一人?
珠宝腕表,DR钻戒,520黄子韬深情告白：“一生只爱一人，这是我做过最Cool的事！”?
珠宝腕表,DR钻戒,“我喜欢你”“哪种喜欢”“想要结婚的那种喜欢”
珠宝腕表,DR钻戒,靠谱男朋友的九个特质，中了五个就可以嫁啦！???
珠宝腕表,DR钻戒,所谓永恒的爱，是从花开到花落，从红颜一直爱到白发????
珠宝腕表,DR钻戒,愿你余生，都有所爱之人的深情及久伴
珠宝腕表,DR钻戒,见你想要见的人，爱你想爱的人，过你想要过的生活吧
珠宝腕表,DR钻戒,何其有幸，与你相伴?
珠宝腕表,DR钻戒,中三条以上的情侣，会在一起走得很远～???
珠宝腕表,DR钻戒,倘若一生有你，我便有了与世界为敌的勇气??
珠宝腕表,DR钻戒,土味情话了解一下～
珠宝腕表,DR钻戒,三亚百人大婚礼现场～???
珠宝腕表,DR钻戒,星期五就该要有星期五的样子??
珠宝腕表,DR钻戒,你会用哪一句歌词跟喜欢的人表白？六一儿童节快乐?
珠宝腕表,DR钻戒,DR君每周大事件part3——what？六一还要吃一波狗粮???
珠宝腕表,DR钻戒,你理想中最美好的小日子是什么样?
珠宝腕表,DR钻戒,连爱你的空气都是粉色的?
珠宝腕表,DR钻戒,我能想到最浪漫的事，就是在某个最神圣的日子里?
珠宝腕表,DR钻戒,所有的异地恋人可能都想有个任意门吧，白天我们各奔东西?(??>?<??)?
珠宝腕表,DR钻戒,哄女朋友的正确攻略，拿走不谢
珠宝腕表,DR钻戒,用一种食物形容你初吻的味道，会是什么呢?
珠宝腕表,DR钻戒,少女时代的暗恋，每次回忆起来都会不自觉地嘴角上扬?
珠宝腕表,DR钻戒,姑娘，愿你天黑有灯，雨天有伞，路上有良人
珠宝腕表,DR钻戒,姑娘，你为什么没有男朋友？???
珠宝腕表,DR钻戒,谈恋爱是不可能谈恋爱的了~???
珠宝腕表,DR钻戒,如何套路你的吃货女友???
珠宝腕表,DR钻戒,被你赞过的朋友圈，叫甜甜圈~??????
珠宝腕表,DR钻戒,来一波钢铁直男的爱～???
珠宝腕表,DR钻戒,文艺片女神黄璐和范玮今日在北京完成婚礼，杜江霍思燕夫妇现场献吻~???
珠宝腕表,DR钻戒,#黄璐范玮电影院婚礼#婚礼前夕，黄璐和范玮在接受采访时，互动甜蜜，两人相处自在，心有灵犀，这也许就是嫁给爱情的
珠宝腕表,DR钻戒,暗恋一个人感觉??????
珠宝腕表,DR钻戒,想借着夏天的风说，我喜欢你呀?
珠宝腕表,DR钻戒,只要和爱的人在一起，别的什么都不重要了?因为拥有了他，就仿佛拥有了全世界?
珠宝腕表,DR钻戒,超感人沙画，看完哭了，这就是我想要的爱情????
珠宝腕表,DR钻戒,“韩宏”夫妇冰场求婚，pick加长版冰雪奇缘的一生爱恋，此刻开始，直至尽头，一生只爱你一人
珠宝腕表,DR钻戒,女朋友很懒是一种什么体验
珠宝腕表,DR钻戒,Part1:也许你的意中人有一天会踩着七色云彩来娶你，但你的盖世英雄会带着钻戒来找你，只问此生，不问来世
珠宝腕表,DR钻戒,Part2:就算消失，也不能忘记爱你的约定???
珠宝腕表,DR钻戒,Part3:一辈子就中了你的毒??
珠宝腕表,DR钻戒,情侣间的恶趣味，你们有几个
珠宝腕表,DR钻戒,爱上你，让我学会了写诗?
珠宝腕表,DR钻戒,不分国界，一生只爱你。??
珠宝腕表,DR钻戒,谈恋爱谈到什么程度就可以结婚了
珠宝腕表,DR钻戒,你一定不知道，你偶尔的一句情话，就可以温暖我整个世界?
珠宝腕表,DR钻戒,不经常发朋友圈的人，一定过得很幸福吧?
珠宝腕表,DR钻戒,爱一时，很热烈；爱一世，很绵长。而我和你，热烈又绵长。?
珠宝腕表,DR钻戒,遇见你，便是世间最幸运的事，有一个连你废话都会回复的人，念你冷暖，且懂你悲欢，足矣
珠宝腕表,DR钻戒,宠爱女友四大法则???
珠宝腕表,DR钻戒,如果可以用你男（女）朋友交换下面一样东西，你会选哪个???
珠宝腕表,DR钻戒,毕业季，多少人能从校服走到婚纱，从年少走到年老
珠宝腕表,DR钻戒,“为什么我的心跳动不停？”“因为你在里面”
珠宝腕表,DR钻戒,爱情就是岁月的橡皮檫，永远不会被磨灭说爱你什么时候都不晚????
珠宝腕表,DR钻戒,今天我说要为他做一件事，没想到他居然感动的哭了……哭了……了?@抖音小助手
珠宝腕表,DR钻戒,听说被宠爱的小天使会永远长不大哟～总有一天，你会遇到一个温暖的人
珠宝腕表,DR钻戒,为你阻挡人世间艰险，把你宠爱成幸福的公主??
珠宝腕表,DR钻戒,有一种伟大叫父亲??????
珠宝腕表,DR钻戒,有个DR族的男盆友是什么样的体验?
珠宝腕表,DR钻戒,因为爱你，他变成男人；因为爱你，他还是男孩。(*?????*)
珠宝腕表,DR钻戒,今夜的月色好美，因为有你在我身边?
珠宝腕表,DR钻戒,就是这些不起眼的小事，温暖了我一生，让我坚定决心要和他过一辈子
珠宝腕表,DR钻戒,今天，韩天宇刘秋宏大婚，冰坛伉俪婚礼交换DR黑白婚戒，承诺一生只爱一人
珠宝腕表,DR钻戒,女生有安全感的5件事??????
珠宝腕表,DR钻戒,让少女心爆棚的瞬间???
珠宝腕表,DR钻戒,每天就想做四件事(???)?
珠宝腕表,DR钻戒,男朋友与老公的区别?♂??♂??♂?
珠宝腕表,DR钻戒,当女生说“没事”的时候，她真正的含义是什么
珠宝腕表,DR钻戒,男友请注意女友的四大雷区??
珠宝腕表,DR钻戒,一些小贴士，只有真正试过了，才会觉得灵验，你同意吗
珠宝腕表,DR钻戒,这样的女孩是不是你的女朋友
珠宝腕表,DR钻戒,异地恋的温暖瞬间???
珠宝腕表,DR钻戒,pick一个求婚方式偷偷艾特男朋友，假装什么都不知道吧???
珠宝腕表,DR钻戒,世界杯之旅完成人生求婚大事。爱一人，择一城。感谢巴萨，感谢相遇，感恩陪伴#我是DR族#
珠宝腕表,DR钻戒,?咨询加?:Darryring-D18
珠宝腕表,DR钻戒,有没有一个人让你产生了这些感觉
珠宝腕表,DR钻戒,男朋友送过最奇葩的礼物是什么
珠宝腕表,DR钻戒,你理想中的婚礼最不可缺少的环节是什么？？？?
珠宝腕表,DR钻戒,致异地恋：只要两颗心坚定的在一起，没有什么能阻挡爱情
珠宝腕表,DR钻戒,女朋友或老婆的钱都花哪了???
珠宝腕表,DR钻戒,愿我们都走过耳听爱情的年纪。愿做你愿意做的事，去爱你愿意爱的人
珠宝腕表,DR钻戒,这些才是真正心疼你的人?
珠宝腕表,DR钻戒,各学科老师眼中的婚姻?
珠宝腕表,DR钻戒,女朋友的路痴表现?
珠宝腕表,DR钻戒,爱情最好的状态应该是怎样的呢
珠宝腕表,DR钻戒,咨询加?:Darryring-D18
珠宝腕表,DR钻戒,女生必须知道的几个点???
珠宝腕表,DR钻戒,一句话表达我异地恋的心情
珠宝腕表,DR钻戒,每个幸福时刻
珠宝腕表,DR钻戒,小心女朋友的这几种“表现”
珠宝腕表,DR钻戒,知道我为什么等你吗
珠宝腕表,DR钻戒,男人给伴侣的温柔是怎么样的
珠宝腕表,DR钻戒,男生对女朋友要知道的化妆小贴士?
珠宝腕表,DR钻戒,毕业季，谢谢你，没有和我说分手。”——这是青春里，我的最后一次叛逆
珠宝腕表,DR钻戒,女生让男朋友瞬间爆炸的5个点??
珠宝腕表,DR钻戒,不同职业表白“土情话”?
珠宝腕表,DR钻戒,女朋友的安全感，男生知道吗
珠宝腕表,DR钻戒,眼泪才能表达，我想要说的话
珠宝腕表,DR钻戒,男朋友在哪里丫???
珠宝腕表,DR钻戒,九位已婚妈妈带来的爱情忠告，与你共勉
珠宝腕表,DR钻戒,赶紧来土味一下吧！！
珠宝腕表,DR钻戒,我什么都没有说，并不代表我不难过?
珠宝腕表,DR钻戒,正确打开女朋友的方式???
珠宝腕表,DR钻戒,一定要这样才能诚意哟?
珠宝腕表,DR钻戒,悄悄跟你说小故事好不好??
珠宝腕表,DR钻戒,一起做喜欢做的事?
珠宝腕表,DR钻戒,喵系女友啊！！！哦多切?
珠宝腕表,DR钻戒,女朋友的爱心（阴谋）撒娇???
珠宝腕表,DR钻戒,早安，今天又是新的一天?
珠宝腕表,DR钻戒,萌爷们哈哈哈ヾ?≧?≦)o
珠宝腕表,DR钻戒,哎呀呀！！！要上天了啊?
珠宝腕表,DR钻戒,早安啊～今天很适合撩妹啊?
珠宝腕表,DR钻戒,赶紧艾特他出来吧～???
珠宝腕表,DR钻戒,你有你熬夜的理由，我有我关心你的义务，不是很到位，但是很走心，安排！！！(｀_′)
珠宝腕表,DR钻戒,校服到婚纱，真爱一直为你守候?#我是DR族##一生只爱一人##一生唯一真爱#
珠宝腕表,DR钻戒,男朋友刷卡动作，让我幸福感满满???！！
珠宝腕表,DR钻戒,挑选钻戒要注意这些东西，才能不被坑????
珠宝腕表,DR钻戒,本次教程简单粗暴易上手???
珠宝腕表,DR钻戒,周五不喝酒，白来人间走?
珠宝腕表,DR钻戒,婚前九大问题，艾特出来相互看看吧??????????·??·???????????
珠宝腕表,DR钻戒,戒指不要随便乱带，搞清楚才好戴?
珠宝腕表,DR钻戒,啊呼~~~~~~~~~?
珠宝腕表,DR钻戒,一吻定情深?
珠宝腕表,DR钻戒,男生多注意这几道送命题???
珠宝腕表,DR钻戒,哪个三个字，你一直没机会说出口的，现在艾特出来吧?
珠宝腕表,DR钻戒,谈恋爱就要走谈恋爱的样子啊???
珠宝腕表,DR钻戒,哪怕没有几个人来给我评论点赞，我都要继续保持高活力啊！！！?
珠宝腕表,DR钻戒,钻石，钻石，亮晶晶~???
珠宝腕表,DR钻戒,你会送最心爱的女人什么东西
珠宝腕表,DR钻戒,大家这么熟，就不要拉黑我了啊???
珠宝腕表,DR钻戒,分享一些买戒指的建议???
珠宝腕表,DR钻戒,讲的好像我脸没有写“我喜欢你”四个大字在脸上一样???
珠宝腕表,DR钻戒,??????对生活充满希望，美好的正能量
珠宝腕表,DR钻戒,大学四年，我都在干嘛啊！！！???
珠宝腕表,DR钻戒,情侣们快来学习下拍照?技术???
珠宝腕表,DR钻戒,都是五颗星，你说炸不炸毛?
珠宝腕表,DR钻戒,往后余生都是你?
珠宝腕表,DR钻戒,林夕的歌词，代表着每个故事?
珠宝腕表,DR钻戒,我只想跟你去看看风景~??
珠宝腕表,DR钻戒,就算下雨?也抵挡不住我要上班的心情
珠宝腕表,DR钻戒,诗情画意
珠宝腕表,DR钻戒,别再说自己单身狗了?~喏
珠宝腕表,DR钻戒,往后余生，都有你?
珠宝腕表,DR钻戒,世人皆醉，你独醒?
珠宝腕表,DR钻戒,绝对不生过夜气
珠宝腕表,DR钻戒,往后余生，如果不是你，便是一个人
珠宝腕表,DR钻戒,分享几个小建议~?
珠宝腕表,DR钻戒,?
珠宝腕表,DR钻戒,你的名字，我的姓氏?
珠宝腕表,DR钻戒,动作要快，语气要凶，这样才能感动到她?
珠宝腕表,DR钻戒,喜欢你以后，才是我一切美好的开始?
珠宝腕表,DR钻戒,为了防止被一群脱团狗欺压???
珠宝腕表,DR钻戒,你的男友是哪种类型呢？???
珠宝腕表,DR钻戒,男朋友赶紧转发给女朋友看看吧！！
